geoid,name,type,county,counties,population,code_status,publisher,code_url,publisher_client_id,code_product_id,codified_through,code_last_updated,pdf_available,pending_ordinances_count,official_status,source,source_checked_date,notes,statement
1226550,Golf,village,Palm Beach,Palm Beach,273,online-pdf-only,self-hosted,https://www.villageofgolf.org/building/page/land-development-regulations,,,2024-04-23,,0,,unstated,manual,2026-09-23,"The Village of Golf posts its Land Development Regulations as a PDF (updated April 2024) and every ordinance individually; the live site blocks automated access, so this was confirmed through Wayback snapshots.","The village of Golf in Palm Beach County, Florida, publishes its code of ordinances as a PDF through its own website at https://www.villageofgolf.org/building/page/land-development-regulations. The code is codified through ordinances adopted 2024-04-23. Checked 2026-09-23."
1227000,Graceville,city,Jackson,Jackson,2219,online-pdf-only,self-hosted,https://www.cityofgraceville.com/DocumentCenter/View/139/Graceville-Land-Use-Code,,,,,0,,unstated,manual,2026-09-23,Graceville's land development regulations (Ord. 86-0211 as amended) and its charter sit as scanned PDFs in the Document Center; there is no general code of ordinances online.,"The city of Graceville in Jackson County, Florida, publishes its code of ordinances as a PDF through its own website at https://www.cityofgraceville.com/DocumentCenter/View/139/Graceville-Land-Use-Code. Checked 2026-09-23."
1227175,Grand Ridge,town,Jackson,Jackson,925,unknown,none,,,,,,0,,unstated,manual,2026-09-23,"no commercial code publisher carries this jurisdiction, having checked the Municode client list and library resolver, the American Legal Florida region listing, eCode360 and MunicipalCodeOnline; Grand Ridge has no official website according to the Jackson County Supervisor of Elections, and its Land Development Code, which exists according to published legal notices, is not online.","The town of Grand Ridge in Jackson County, Florida, is carried by no commercial code publisher, and this survey could not confirm what it publishes instead. Checked 2026-09-23."
1227256,Grant-Valkaria,town,Brevard,Brevard,5730,ordinances-only,self-hosted,https://www.grantvalkaria.org/ordinances,,,,,0,,unstated,browser,2026-09-04,ordinances and resolutions listed individually,"The town of Grant-Valkaria in Brevard County, Florida, publishes individual ordinances online at https://www.grantvalkaria.org/ordinances but no codified code of ordinances. Checked 2026-09-04."
1227322,Greenacres,city,Palm Beach,Palm Beach,45197,online-html,municode,https://library.municode.com/fl/greenacres,2443,12151,2026-01-05,2026-05-07,1,0,unstated,municode-api,2026-09-23,,"The city of Greenacres in Palm Beach County, Florida, publishes its code of ordinances as a searchable web code through Municode at https://library.municode.com/fl/greenacres. The code is codified through ordinances adopted 2026-01-05. Checked 2026-09-23."
1227400,Green Cove Springs,city,Clay,Clay,10087,online-html,municode,https://library.municode.com/fl/green_cove_springs,2439,10857,,2026-08-21,1,0,unstated,municode-api,2026-09-23,,"The city of Green Cove Springs in Clay County, Florida, publishes its code of ordinances as a searchable web code through Municode at https://library.municode.com/fl/green_cove_springs. Checked 2026-09-23."
1227550,Greensboro,town,Gadsden,Gadsden,464,online-html,municode,https://library.municode.com/fl/greensboro,8690,13073,2017-12-11,2018-04-30,1,0,unstated,municode-api,2026-09-23,,"The town of Greensboro in Gadsden County, Florida, publishes its code of ordinances as a searchable web code through Municode at https://library.municode.com/fl/greensboro. The code is codified through ordinances adopted 2017-12-11. Checked 2026-09-23."
1227575,Greenville,town,Madison,Madison,774,online-html,municode,https://library.municode.com/fl/greenville,8691,15659,,2024-07-08,1,0,unstated,municode-api,2026-09-23,,"The town of Greenville in Madison County, Florida, publishes its code of ordinances as a searchable web code through Municode at https://library.municode.com/fl/greenville. Checked 2026-09-23."
1227600,Greenwood,town,Jackson,Jackson,561,online-pdf-only,self-hosted,https://townofgreenwoodfl.org/wp-content/uploads/2021/07/1997-land-development-regulations.pdf,,,,,0,,unstated,manual,2026-09-23,Greenwood posts its 1997 Land Development Regulation Code and every ordinance as PDFs at townofgreenwoodfl.org; the older townofgreenwood.org domain has been hijacked and is not the town's.,"The town of Greenwood in Jackson County, Florida, publishes its code of ordinances as a PDF through its own website at https://townofgreenwoodfl.org/wp-content/uploads/2021/07/1997-land-development-regulations.pdf. Checked 2026-09-23."
1227650,Gretna,city,Gadsden,Gadsden,1284,online-html,municode,https://library.municode.com/fl/gretna,2456,12511,,2019-07-12,0,0,unstated,municode-api,2026-09-23,,"The city of Gretna in Gadsden County, Florida, publishes its code of ordinances as a searchable web code through Municode at https://library.municode.com/fl/gretna. Checked 2026-09-23."
1227800,Groveland,city,Lake,Lake,24602,online-html,municode,https://library.municode.com/fl/groveland,2469,15132,,2026-02-02,1,2,unstated,municode-api,2026-09-23,,"The city of Groveland in Lake County, Florida, publishes its code of ordinances as a searchable web code through Municode at https://library.municode.com/fl/groveland. 2 adopted ordinance(s) await codification. Checked 2026-09-23."
1228000,Gulf Breeze,city,Santa Rosa,Santa Rosa,6955,online-html,municode,https://library.municode.com/fl/gulf_breeze,2477,14177,2025-10-20,2026-02-19,1,1,unstated,municode-api,2026-09-23,,"The city of Gulf Breeze in Santa Rosa County, Florida, publishes its code of ordinances as a searchable web code through Municode at https://library.municode.com/fl/gulf_breeze. The code is codified through ordinances adopted 2025-10-20. 1 adopted ordinance(s) await codification. Checked 2026-09-23."
1228175,Gulfport,city,Pinellas,Pinellas,11645,online-html,municode,https://library.municode.com/fl/gulfport,2479,10876,,2026-01-13,1,2,unstated,municode-api,2026-09-23,,"The city of Gulfport in Pinellas County, Florida, publishes its code of ordinances as a searchable web code through Municode at https://library.municode.com/fl/gulfport. 2 adopted ordinance(s) await codification. Checked 2026-09-23."
1228275,Gulf Stream,town,Palm Beach,Palm Beach,994,online-html,municode,https://library.municode.com/fl/gulf_stream,8705,14096,,2025-09-15,1,0,unstated,municode-api,2026-09-23,,"The town of Gulf Stream in Palm Beach County, Florida, publishes its code of ordinances as a searchable web code through Municode at https://library.municode.com/fl/gulf_stream. Checked 2026-09-23."
1228400,Haines City,city,Polk,Polk,42073,online-html,municode,https://library.municode.com/fl/haines_city,2492,10880,,2025-05-16,1,12,unstated,municode-api,2026-09-23,,"The city of Haines City in Polk County, Florida, publishes its code of ordinances as a searchable web code through Municode at https://library.municode.com/fl/haines_city. 12 adopted ordinance(s) await codification. Checked 2026-09-23."
1228452,Hallandale Beach,city,Broward,Broward,43043,online-html,municode,https://library.municode.com/fl/hallandale_beach,2495,14646,2026-05-20,2026-07-27,1,4,unstated,municode-api,2026-09-23,,"The city of Hallandale Beach in Broward County, Florida, publishes its code of ordinances as a searchable web code through Municode at https://library.municode.com/fl/hallandale_beach. The code is codified through ordinances adopted 2026-05-20. 4 adopted ordinance(s) await codification. Checked 2026-09-23."
1228575,Hampton,city,Bradford,Bradford,498,online-html,municode,https://library.municode.com/fl/hampton,19954,15614,,2024-03-28,1,0,unstated,municode-api,2026-09-23,,"The city of Hampton in Bradford County, Florida, publishes its code of ordinances as a searchable web code through Municode at https://library.municode.com/fl/hampton. Checked 2026-09-23."
1229150,Havana,town,Gadsden,Gadsden,1756,ordinances-only,self-hosted,https://townofhavana.com/ordinances,,,,,0,,unstated,browser,2026-09-04,individual ordinance PDFs including a performance zoning ordinance,"The town of Havana in Gadsden County, Florida, publishes individual ordinances online at https://townofhavana.com/ordinances but no codified code of ordinances. Checked 2026-09-04."
1229200,Haverhill,town,Palm Beach,Palm Beach,2225,online-html,municode,https://library.municode.com/fl/haverhill,8744,10899,,2025-10-30,1,0,unstated,municode-api,2026-09-23,,"The town of Haverhill in Palm Beach County, Florida, publishes its code of ordinances as a searchable web code through Municode at https://library.municode.com/fl/haverhill. Checked 2026-09-23."
1229275,Hawthorne,city,Alachua,Alachua,1529,online-html,municode,https://library.municode.com/fl/hawthorne,12811,13633,,2026-05-13,1,0,unstated,municode-api,2026-09-23,,"The city of Hawthorne in Alachua County, Florida, publishes its code of ordinances as a searchable web code through Municode at https://library.municode.com/fl/hawthorne. Checked 2026-09-23."
1230000,Hialeah,city,Miami-Dade,Miami-Dade,235388,online-html,municode,https://library.municode.com/fl/hialeah,2601,10914,,2025-11-11,1,0,unstated,municode-api,2026-09-23,,"The city of Hialeah in Miami-Dade County, Florida, publishes its code of ordinances as a searchable web code through Municode at https://library.municode.com/fl/hialeah. Checked 2026-09-23."
1230025,Hialeah Gardens,city,Miami-Dade,Miami-Dade,23328,online-html,municode,https://library.municode.com/fl/hialeah_gardens,2602,12956,,2025-05-01,1,0,unstated,municode-api,2026-09-23,,"The city of Hialeah Gardens in Miami-Dade County, Florida, publishes its code of ordinances as a searchable web code through Municode at https://library.municode.com/fl/hialeah_gardens. Checked 2026-09-23."
1230200,Highland Beach,town,Palm Beach,Palm Beach,4368,online-html,municode,https://library.municode.com/fl/highland_beach,8764,10919,2026-02-03,2026-04-10,1,1,unstated,municode-api,2026-09-23,,"The town of Highland Beach in Palm Beach County, Florida, publishes its code of ordinances as a searchable web code through Municode at https://library.municode.com/fl/highland_beach. The code is codified through ordinances adopted 2026-02-03. 1 adopted ordinance(s) await codification. Checked 2026-09-23."
1230325,Highland Park,village,Polk,Polk,285,online-pdf-only,self-hosted,https://www.highlandpark-fl.org/HighlandPark_LDRs_Adopted_Dec2013.pdf,,,,,0,,unstated,manual,2026-09-23,"Highland Park posts its Unified Land Development Code (adopted December 2012) as a PDF, plus a few individual ordinances; there is no general code of ordinances online.","The village of Highland Park in Polk County, Florida, publishes its code of ordinances as a PDF through its own website at https://www.highlandpark-fl.org/HighlandPark_LDRs_Adopted_Dec2013.pdf. Checked 2026-09-23."
1230525,High Springs,city,Alachua,Alachua,6806,online-html,municode,https://library.municode.com/fl/high_springs,2614,13258,2025-03-13,2026-03-16,1,0,unstated,municode-api,2026-09-23,,"The city of High Springs in Alachua County, Florida, publishes its code of ordinances as a searchable web code through Municode at https://library.municode.com/fl/high_springs. The code is codified through ordinances adopted 2025-03-13. Checked 2026-09-23."
1230700,Hillcrest Heights,town,Polk,Polk,282,online-pdf-only,self-hosted,"https://img1.wsimg.com/blobby/go/8d29a983-8b27-4959-9c04-53fa051cb421/downloads/Hillcrest%20Heights,%20FL%20Code%20thru%20Supp%20_2.pdf?ver=1599887158310",,,2014-07-14,,0,,unstated,manual,2026-09-23,"Hillcrest Heights' Municode-formatted Code of Ordinances (Supp. 2, 2018) is still online as a PDF left over from the town's old GoDaddy site; the town's domain has lapsed and been taken over, so there is no current official site.","The town of Hillcrest Heights in Polk County, Florida, publishes its code of ordinances as a PDF through its own website at https://img1.wsimg.com/blobby/go/8d29a983-8b27-4959-9c04-53fa051cb421/downloads/Hillcrest%20Heights,%20FL%20Code%20thru%20Supp%20_2.pdf?ver=1599887158310. The code is codified through ordinances adopted 2014-07-14. Checked 2026-09-23."
1230750,Hilliard,town,Nassau,Nassau,3077,online-html,municode,https://library.municode.com/fl/hilliard,8768,14456,,2026-07-17,1,0,unstated,municode-api,2026-09-23,,"The town of Hilliard in Nassau County, Florida, publishes its code of ordinances as a searchable web code through Municode at https://library.municode.com/fl/hilliard. Checked 2026-09-23."
1230850,Hillsboro Beach,town,Broward,Broward,2043,online-html,municode,https://library.municode.com/fl/hillsboro_beach,8770,15507,,2026-06-22,1,0,unstated,municode-api,2026-09-23,,"The town of Hillsboro Beach in Broward County, Florida, publishes its code of ordinances as a searchable web code through Municode at https://library.municode.com/fl/hillsboro_beach. Checked 2026-09-23."
